0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 label
0.0005776961 0.0004041377 0.0002941483 0.0002205478 0.0001681887 0.0001282926 0.0001004941 0.0000801942 0.0000629627 0.0000498872 0.0000415743 0.0000340315 0.0000278911 0.0000234665 0.0000196288 0.0000180049 0.0000130422 0.0000095204 0.0000072376 0.0000054733 0.0000041993 0.0000032913 0.0000026010 0.0000020705 0.0000016945 0.0000013802 0.0000010967 0.0000009299 0.0000007771 0.0000006368 0.0000005453 0.0000004462 0.0000003882 0.0000003329 0.0000002888 0.0000002509 0.0000002112 0.0000001817 0.0000001578 0.0000001389 0.0000001231 0.0000001069 0.0000000955 0.0000000825 0.0000000736 0.0000000694 0.0000000605 0.0000000546 0.0000000457 0.0000000401 0.0000000390 0.0000000320 0.0000000312 0.0000000275 0.0000000254 0.0000000242 0.0000000205 0.0000000200 0.0000000169 0.0000000160 0.0000000143 0.0000000134 0.0000000128 0.0000000107 0.0000000106 0.0000000103 0.0000000077 0.0000000083 0.0000000073 0.0000000068 0.0000000070 0.0000000057 0.0000000059 0.0000000052 0.0000000044 0.0000000047 0.0000000038 0.0000000046 0.0000000038 0.0000000035 0.0000000033 0.0000000032 0.0000000031 0.0000000026 0.0000000025 0.0000000023 0.0000000023 0.0000000020 0.0000000017 0.0000000017 0.0000000018 0.0000000014 0.0000000014 0.0000000011 0.0000000000
0.0005547812 0.0003890061 0.0002824589 0.0002119114 0.0001605976 0.0001235845 0.0000964078 0.0000764273 0.0000601170 0.0000478916 0.0000398241 0.0000324416 0.0000274606 0.0000226071 0.0000188820 0.0000173968 0.0000126099 0.0000090929 0.0000069088 0.0000052845 0.0000040796 0.0000031975 0.0000025048 0.0000020815 0.0000016244 0.0000013161 0.0000010703 0.0000009169 0.0000007501 0.0000006296 0.0000005444 0.0000004450 0.0000003867 0.0000003220 0.0000002855 0.0000002399 0.0000002194 0.0000001817 0.0000001605 0.0000001369 0.0000001224 0.0000001092 0.0000000940 0.0000000853 0.0000000726 0.0000000714 0.0000000559 0.0000000535 0.0000000452 0.0000000428 0.0000000368 0.0000000346 0.0000000317 0.0000000277 0.0000000256 0.0000000210 0.0000000207 0.0000000172 0.0000000192 0.0000000166 0.0000000162 0.0000000130 0.0000000130 0.0000000110 0.0000000115 0.0000000108 0.0000000087 0.0000000096 0.0000000066 0.0000000064 0.0000000063 0.0000000061 0.0000000059 0.0000000059 0.0000000050 0.0000000048 0.0000000038 0.0000000034 0.0000000035 0.0000000034 0.0000000031 0.0000000030 0.0000000029 0.0000000030 0.0000000028 0.0000000020 0.0000000018 0.0000000024 0.0000000020 0.0000000014 0.0000000016 0.0000000013 0.0000000013 0.0000000011 0.0000000000
0.0000046736 0.0000032628 0.0000023844 0.0000017559 0.0000013222 0.0000010205 0.0000007939 0.0000006246 0.0000004837 0.0000003821 0.0000003211 0.0000002598 0.0000002145 0.0000001747 0.0000001487 0.0000001366 0.0000000961 0.0000000711 0.0000000527 0.0000000400 0.0000000297 0.0000000233 0.0000000184 0.0000000147 0.0000000120 0.0000000093 0.0000000078 0.0000000062 0.0000000053 0.0000000044 0.0000000035 0.0000000031 0.0000000026 0.0000000022 0.0000000018 0.0000000016 0.0000000013 0.0000000013 0.0000000010 0.0000000010 0.0000000008 0.0000000008 0.0000000006 0.0000000005 0.0000000005 0.0000000004 0.0000000004 0.0000000003 0.0000000003 0.0000000003 0.0000000003 0.0000000002 0.0000000002 0.0000000002 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000000 0.0000000000 0.0000000001 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000026378 0.0000017927 0.0000012631 0.0000009232 0.0000007004 0.0000005368 0.0000004021 0.0000003085 0.0000002425 0.0000001899 0.0000001502 0.0000001214 0.0000000982 0.0000000819 0.0000000678 0.0000000600 0.0000000412 0.0000000304 0.0000000207 0.0000000159 0.0000000115 0.0000000087 0.0000000067 0.0000000055 0.0000000041 0.0000000031 0.0000000025 0.0000000020 0.0000000017 0.0000000014 0.0000000011 0.0000000009 0.0000000007 0.0000000006 0.0000000005 0.0000000004 0.0000000004 0.0000000003 0.0000000003 0.0000000003 0.0000000002 0.0000000002 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000000 0.0000000001 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000098446 0.0000067729 0.0000047866 0.0000035473 0.0000026793 0.0000020694 0.0000015952 0.0000012463 0.0000009683 0.0000007576 0.0000006147 0.0000004936 0.0000004144 0.0000003385 0.0000002796 0.0000002548 0.0000001826 0.0000001309 0.0000000934 0.0000000716 0.0000000519 0.0000000416 0.0000000306 0.0000000253 0.0000000194 0.0000000164 0.0000000126 0.0000000104 0.0000000081 0.0000000070 0.0000000057 0.0000000048 0.0000000040 0.0000000034 0.0000000028 0.0000000023 0.0000000021 0.0000000017 0.0000000015 0.0000000013 0.0000000011 0.0000000010 0.0000000008 0.0000000008 0.0000000006 0.0000000005 0.0000000005 0.0000000004 0.0000000004 0.0000000003 0.0000000003 0.0000000002 0.0000000002 0.0000000002 0.0000000002 0.0000000002 0.0000000002 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000000 0.0000000001 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000189376 0.0000132671 0.0000097121 0.0000072362 0.0000054955 0.0000042481 0.0000033548 0.0000026490 0.0000020881 0.0000016805 0.0000014020 0.0000011427 0.0000009415 0.0000007844 0.0000006608 0.0000006106 0.0000004400 0.0000003246 0.0000002454 0.0000001867 0.0000001470 0.0000001142 0.0000000882 0.0000000731 0.0000000576 0.0000000472 0.0000000383 0.0000000324 0.0000000269 0.0000000230 0.0000000186 0.0000000160 0.0000000133 0.0000000116 0.0000000098 0.0000000088 0.0000000073 0.0000000064 0.0000000057 0.0000000050 0.0000000045 0.0000000037 0.0000000035 0.0000000030 0.0000000025 0.0000000023 0.0000000020 0.0000000018 0.0000000017 0.0000000015 0.0000000014 0.0000000012 0.0000000011 0.0000000010 0.0000000008 0.0000000008 0.0000000008 0.0000000007 0.0000000006 0.0000000006 0.0000000005 0.0000000005 0.0000000004 0.0000000004 0.0000000004 0.0000000003 0.0000000003 0.0000000003 0.0000000003 0.0000000002 0.0000000002 0.0000000002 0.0000000002 0.0000000002 0.0000000002 0.0000000002 0.0000000001 0.0000000002 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000000 0.0000000001 0.0000000000 0.0000000001 0.0000000001 0.0000000000
0.0014352646 0.0010116054 0.0007364548 0.0005504312 0.0004162831 0.0003236942 0.0002549543 0.0002032321 0.0001578764 0.0001272876 0.0001056022 0.0000864271 0.0000711981 0.0000596397 0.0000502729 0.0000464734 0.0000328732 0.0000246106 0.0000183937 0.0000140432 0.0000110774 0.0000084793 0.0000067521 0.0000052888 0.0000044908 0.0000035933 0.0000029138 0.0000024538 0.0000019940 0.0000017184 0.0000014246 0.0000012088 0.0000010398 0.0000008733 0.0000007685 0.0000006546 0.0000005675 0.0000005074 0.0000004287 0.0000003809 0.0000003258 0.0000002948 0.0000002682 0.0000002260 0.0000002028 0.0000001776 0.0000001617 0.0000001414 0.0000001276 0.0000001190 0.0000000960 0.0000000936 0.0000000849 0.0000000744 0.0000000691 0.0000000628 0.0000000593 0.0000000550 0.0000000478 0.0000000437 0.0000000365 0.0000000345 0.0000000306 0.0000000311 0.0000000306 0.0000000262 0.0000000241 0.0000000221 0.0000000223 0.0000000204 0.0000000181 0.0000000163 0.0000000146 0.0000000153 0.0000000127 0.0000000139 0.0000000118 0.0000000112 0.0000000106 0.0000000105 0.0000000083 0.0000000078 0.0000000069 0.0000000065 0.0000000052 0.0000000062 0.0000000057 0.0000000058 0.0000000053 0.0000000032 0.0000000044 0.0000000045 0.0000000038 0.0000000033 0.0000000000
0.0001574914 0.0001094911 0.0000788077 0.0000584245 0.0000437384 0.0000333358 0.0000261292 0.0000208186 0.0000159606 0.0000124551 0.0000102641 0.0000084556 0.0000068007 0.0000055655 0.0000045819 0.0000042371 0.0000030131 0.0000021838 0.0000016282 0.0000012066 0.0000009192 0.0000007092 0.0000005375 0.0000004331 0.0000003327 0.0000002767 0.0000002206 0.0000001791 0.0000001486 0.0000001248 0.0000001025 0.0000000841 0.0000000671 0.0000000619 0.0000000506 0.0000000427 0.0000000346 0.0000000298 0.0000000262 0.0000000234 0.0000000203 0.0000000169 0.0000000151 0.0000000131 0.0000000109 0.0000000100 0.0000000082 0.0000000074 0.0000000070 0.0000000062 0.0000000058 0.0000000050 0.0000000048 0.0000000033 0.0000000036 0.0000000030 0.0000000032 0.0000000027 0.0000000027 0.0000000020 0.0000000022 0.0000000017 0.0000000017 0.0000000014 0.0000000014 0.0000000014 0.0000000013 0.0000000011 0.0000000009 0.0000000009 0.0000000008 0.0000000008 0.0000000007 0.0000000008 0.0000000005 0.0000000005 0.0000000005 0.0000000003 0.0000000006 0.0000000003 0.0000000004 0.0000000002 0.0000000004 0.0000000004 0.0000000002 0.0000000002 0.0000000003 0.0000000002 0.0000000001 0.0000000002 0.0000000001 0.0000000001 0.0000000002 0.0000000001 0.0000000000
0.0000662387 0.0000468584 0.0000333659 0.0000243183 0.0000184375 0.0000139089 0.0000110086 0.0000087136 0.0000067521 0.0000054808 0.0000044549 0.0000035425 0.0000029770 0.0000024445 0.0000020638 0.0000018559 0.0000013023 0.0000009234 0.0000006869 0.0000005343 0.0000004098 0.0000003170 0.0000002438 0.0000001832 0.0000001546 0.0000001218 0.0000000949 0.0000000798 0.0000000637 0.0000000542 0.0000000424 0.0000000416 0.0000000311 0.0000000245 0.0000000236 0.0000000176 0.0000000158 0.0000000140 0.0000000118 0.0000000091 0.0000000086 0.0000000070 0.0000000072 0.0000000061 0.0000000051 0.0000000040 0.0000000043 0.0000000038 0.0000000027 0.0000000027 0.0000000023 0.0000000022 0.0000000016 0.0000000019 0.0000000018 0.0000000014 0.0000000017 0.0000000011 0.0000000008 0.0000000009 0.0000000008 0.0000000005 0.0000000004 0.0000000008 0.0000000007 0.0000000007 0.0000000003 0.0000000004 0.0000000007 0.0000000003 0.0000000005 0.0000000002 0.0000000002 0.0000000003 0.0000000003 0.0000000002 0.0000000003 0.0000000001 0.0000000002 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000002 0.0000000000 0.0000000001 0.0000000001 0.0000000002 0.0000000000 0.0000000001 0.0000000001 0.0000000000 0.0000000001 0.0000000001 0.0000000000
0.0004584142 0.0003224492 0.0002346088 0.0001752056 0.0001339755 0.0001030910 0.0000806653 0.0000639004 0.0000503931 0.0000402339 0.0000334878 0.0000275218 0.0000228803 0.0000186406 0.0000156914 0.0000144107 0.0000105534 0.0000076584 0.0000058029 0.0000043755 0.0000034372 0.0000026689 0.0000021245 0.0000016888 0.0000013608 0.0000011228 0.0000009476 0.0000007621 0.0000006318 0.0000005293 0.0000004513 0.0000003897 0.0000003188 0.0000002819 0.0000002326 0.0000002111 0.0000001712 0.0000001513 0.0000001330 0.0000001163 0.0000001100 0.0000000909 0.0000000805 0.0000000708 0.0000000623 0.0000000577 0.0000000517 0.0000000452 0.0000000398 0.0000000357 0.0000000322 0.0000000292 0.0000000266 0.0000000232 0.0000000204 0.0000000198 0.0000000176 0.0000000174 0.0000000141 0.0000000127 0.0000000120 0.0000000120 0.0000000107 0.0000000093 0.0000000091 0.0000000085 0.0000000076 0.0000000068 0.0000000060 0.0000000065 0.0000000058 0.0000000054 0.0000000044 0.0000000041 0.0000000039 0.0000000037 0.0000000037 0.0000000032 0.0000000029 0.0000000032 0.0000000026 0.0000000021 0.0000000024 0.0000000023 0.0000000023 0.0000000018 0.0000000017 0.0000000018 0.0000000014 0.0000000014 0.0000000012 0.0000000014 0.0000000014 0.0000000010 0.0000000000
0.0000385772 0.0000263904 0.0000181792 0.0000131666 0.0000099444 0.0000076095 0.0000057471 0.0000043694 0.0000034339 0.0000025870 0.0000020401 0.0000015785 0.0000012991 0.0000010801 0.0000008427 0.0000007576 0.0000004889 0.0000003586 0.0000002234 0.0000001948 0.0000001155 0.0000001013 0.0000000716 0.0000000473 0.0000000383 0.0000000281 0.0000000252 0.0000000124 0.0000000161 0.0000000097 0.0000000090 0.0000000049 0.0000000069 0.0000000012 0.0000000045 0.0000000018 0.0000000014 0.0000000008 0.0000000002 0.0000000010 0.0000000003 0.0000000005 0.0000000003 0.0000000002 0.0000000004 0.0000000000 0.0000000001 0.0000000000 0.0000000001 0.0000000000 0.0000000000 0.0000000001 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000001 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0000014050 0.0000009907 0.0000007175 0.0000005348 0.0000004094 0.0000003127 0.0000002458 0.0000001948 0.0000001544 0.0000001241 0.0000001026 0.0000000836 0.0000000691 0.0000000568 0.0000000484 0.0000000446 0.0000000327 0.0000000235 0.0000000178 0.0000000135 0.0000000106 0.0000000082 0.0000000065 0.0000000052 0.0000000043 0.0000000034 0.0000000028 0.0000000022 0.0000000019 0.0000000016 0.0000000014 0.0000000011 0.0000000010 0.0000000008 0.0000000007 0.0000000006 0.0000000005 0.0000000005 0.0000000004 0.0000000004 0.0000000003 0.0000000003 0.0000000002 0.0000000002 0.0000000002 0.0000000002 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000
0.0001724843 0.0001201924 0.0000868907 0.0000648522 0.0000489518 0.0000378673 0.0000295022 0.0000231111 0.0000181067 0.0000143122 0.0000118071 0.0000095631 0.0000078627 0.0000065495 0.0000054898 0.0000050318 0.0000035901 0.0000026641 0.0000019714 0.0000014499 0.0000011150 0.0000008720 0.0000006822 0.0000005540 0.0000004413 0.0000003575 0.0000002834 0.0000002314 0.0000001914 0.0000001624 0.0000001369 0.0000001146 0.0000000928 0.0000000813 0.0000000708 0.0000000613 0.0000000513 0.0000000412 0.0000000389 0.0000000320 0.0000000277 0.0000000243 0.0000000215 0.0000000190 0.0000000174 0.0000000155 0.0000000135 0.0000000115 0.0000000105 0.0000000094 0.0000000083 0.0000000079 0.0000000069 0.0000000062 0.0000000050 0.0000000052 0.0000000043 0.0000000047 0.0000000036 0.0000000032 0.0000000031 0.0000000030 0.0000000027 0.0000000022 0.0000000019 0.0000000019 0.0000000017 0.0000000018 0.0000000017 0.0000000014 0.0000000015 0.0000000011 0.0000000014 0.0000000011 0.0000000011 0.0000000010 0.0000000011 0.0000000007 0.0000000007 0.0000000007 0.0000000008 0.0000000005 0.0000000006 0.0000000005 0.0000000005 0.0000000005 0.0000000004 0.0000000003 0.0000000004 0.0000000003 0.0000000004 0.0000000003 0.0000000003 0.0000000002 0.0000000000
0.0010611107 0.0009667636 0.0008770375 0.0007935333 0.0007164438 0.0006491759 0.0005851708 0.0005350347 0.0004711052 0.0004299529 0.0003846895 0.0003448719 0.0003092223 0.0002767228 0.0002481855 0.0002341616 0.0001877225 0.0001505007 0.0001206349 0.0000967555 0.0000775546 0.0000621065 0.0000497911 0.0000399595 0.0000320236 0.0000256725 0.0000206038 0.0000165528 0.0000132918 0.0000106771 0.0000085778 0.0000068842 0.0000055353 0.0000044343 0.0000035597 0.0000028582 0.0000022916 0.0000018369 0.0000014737 0.0000011829 0.0000009486 0.0000007586 0.0000006088 0.0000004869 0.0000003893 0.0000003117 0.0000002492 0.0000001997 0.0000001597 0.0000001277 0.0000001019 0.0000000817 0.0000000648 0.0000000515 0.0000000411 0.0000000325 0.0000000260 0.0000000206 0.0000000164 0.0000000128 0.0000000103 0.0000000080 0.0000000063 0.0000000050 0.0000000039 0.0000000030 0.0000000024 0.0000000019 0.0000000015 0.0000000011 0.0000000009 0.0000000007 0.0000000005 0.0000000004 0.0000000003 0.0000000002 0.0000000002 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000
0.0028024129 0.0025215987 0.0022659901 0.0020353564 0.0018261702 0.0016444831 0.0014748873 0.0013421718 0.0011783352 0.0010718715 0.0009567285 0.0008557461 0.0007657266 0.0006839923 0.0006126958 0.0005776974 0.0004620381 0.0003699515 0.0002961379 0.0002373727 0.0001901852 0.0001524467 0.0001222432 0.0000981109 0.0000787334 0.0000632243 0.0000507901 0.0000408128 0.0000328575 0.0000264678 0.0000213233 0.0000171661 0.0000138190 0.0000111040 0.0000089483 0.0000071975 0.0000057920 0.0000046627 0.0000037511 0.0000030322 0.0000024412 0.0000019627 0.0000015831 0.0000012753 0.0000010250 0.0000008257 0.0000006665 0.0000005354 0.0000004315 0.0000003465 0.0000002802 0.0000002262 0.0000001817 0.0000001462 0.0000001180 0.0000000946 0.0000000761 0.0000000611 0.0000000491 0.0000000396 0.0000000317 0.0000000255 0.0000000204 0.0000000164 0.0000000131 0.0000000104 0.0000000085 0.0000000068 0.0000000054 0.0000000044 0.0000000035 0.0000000027 0.0000000022 0.0000000018 0.0000000014 0.0000000011 0.0000000009 0.0000000007 0.0000000006 0.0000000005 0.0000000004 0.0000000003 0.0000000002 0.0000000002 0.0000000002 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000
0.0016304726 0.0014969356 0.0013669681 0.0012431656 0.0011281689 0.0010264507 0.0009275037 0.0008503767 0.0007505886 0.0006872187 0.0006155641 0.0005529726 0.0004967111 0.0004448117 0.0003991616 0.0003766969 0.0003023887 0.0002429283 0.0001948612 0.0001563134 0.0001252513 0.0001004060 0.0000805081 0.0000645768 0.0000517087 0.0000414222 0.0000332099 0.0000266630 0.0000213830 0.0000171696 0.0000137709 0.0000110278 0.0000088355 0.0000070904 0.0000056600 0.0000045307 0.0000036298 0.0000029054 0.0000023263 0.0000018584 0.0000014822 0.0000011887 0.0000009500 0.0000007557 0.0000006032 0.0000004798 0.0000003808 0.0000003051 0.0000002426 0.0000001920 0.0000001528 0.0000001210 0.0000000962 0.0000000757 0.0000000599 0.0000000472 0.0000000372 0.0000000296 0.0000000231 0.0000000180 0.0000000141 0.0000000110 0.0000000086 0.0000000067 0.0000000051 0.0000000040 0.0000000031 0.0000000024 0.0000000018 0.0000000014 0.0000000010 0.0000000008 0.0000000006 0.0000000004 0.0000000003 0.0000000002 0.0000000002 0.0000000001 0.0000000001 0.0000000001 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000
0.0027544405 0.0025078661 0.0022760695 0.0020592797 0.0018607897 0.0016847711 0.0015185113 0.0013872031 0.0012217028 0.0011158486 0.0009988846 0.0008951302 0.0008030635 0.0007187045 0.0006443579 0.0006079275 0.0004873776 0.0003907987 0.0003134178 0.0002513715 0.0002014308 0.0001613659 0.0001294976 0.0001039042 0.0000832548 0.0000668029 0.0000535683 0.0000430310 0.0000345998 0.0000277815 0.0000223342 0.0000179427 0.0000144098 0.0000115695 0.0000092716 0.0000074454 0.0000059793 0.0000047860 0.0000038429 0.0000030840 0.0000024720 0.0000019865 0.0000015889 0.0000012730 0.0000010201 0.0000008146 0.0000006528 0.0000005213 0.0000004177 0.0000003346 0.0000002676 0.0000002143 0.0000001709 0.0000001364 0.0000001077 0.0000000859 0.0000000681 0.0000000544 0.0000000431 0.0000000343 0.0000000271 0.0000000215 0.0000000171 0.0000000134 0.0000000104 0.0000000083 0.0000000065 0.0000000050 0.0000000040 0.0000000031 0.0000000024 0.0000000019 0.0000000014 0.0000000011 0.0000000009 0.0000000007 0.0000000005 0.0000000004 0.0000000003 0.0000000002 0.0000000002 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000
0.0024289474 0.0021936669 0.0019776159 0.0017803478 0.0016005923 0.0014435699 0.0012966263 0.0011820527 0.0010387887 0.0009461851 0.0008455166 0.0007565020 0.0006774599 0.0006058048 0.0005428049 0.0005118907 0.0004099349 0.0003284101 0.0002631898 0.0002109349 0.0001691752 0.0001356795 0.0001088533 0.0000873648 0.0000701304 0.0000563291 0.0000452637 0.0000363898 0.0000292674 0.0000235565 0.0000189668 0.0000152497 0.0000122842 0.0000098930 0.0000079452 0.0000063880 0.0000051449 0.0000041344 0.0000033301 0.0000026826 0.0000021554 0.0000017317 0.0000013947 0.0000011225 0.0000009019 0.0000007270 0.0000005843 0.0000004693 0.0000003783 0.0000003036 0.0000002440 0.0000001961 0.0000001580 0.0000001264 0.0000001010 0.0000000811 0.0000000652 0.0000000523 0.0000000419 0.0000000336 0.0000000269 0.0000000215 0.0000000172 0.0000000137 0.0000000109 0.0000000088 0.0000000069 0.0000000056 0.0000000044 0.0000000035 0.0000000028 0.0000000022 0.0000000017 0.0000000014 0.0000000011 0.0000000009 0.0000000007 0.0000000005 0.0000000004 0.0000000003 0.0000000003 0.0000000002 0.0000000002 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000
0.0069773323 0.0062127543 0.0055364444 0.0049353310 0.0044033371 0.0039402810 0.0035198072 0.0031925449 0.0027945399 0.0025359127 0.0022569868 0.0020127167 0.0017979097 0.0016034875 0.0014336172 0.0013512097 0.0010793636 0.0008617302 0.0006893831 0.0005522710 0.0004426021 0.0003545543 0.0002845539 0.0002285415 0.0001836924 0.0001476608 0.0001186777 0.0000956290 0.0000771076 0.0000621249 0.0000501445 0.0000404778 0.0000326122 0.0000263465 0.0000212698 0.0000171665 0.0000138694 0.0000112097 0.0000090395 0.0000073290 0.0000059111 0.0000047903 0.0000038840 0.0000031416 0.0000025414 0.0000020535 0.0000016651 0.0000013524 0.0000010962 0.0000008887 0.0000007187 0.0000005839 0.0000004747 0.0000003844 0.0000003122 0.0000002544 0.0000002055 0.0000001677 0.0000001361 0.0000001103 0.0000000904 0.0000000731 0.0000000599 0.0000000490 0.0000000393 0.0000000322 0.0000000261 0.0000000212 0.0000000174 0.0000000144 0.0000000117 0.0000000096 0.0000000079 0.0000000063 0.0000000052 0.0000000043 0.0000000036 0.0000000029 0.0000000025 0.0000000021 0.0000000017 0.0000000015 0.0000000012 0.0000000010 0.0000000008 0.0000000007 0.0000000006 0.0000000005 0.0000000004 0.0000000003 0.0000000003 0.0000000002 0.0000000002 0.0000000001 1.0000000000
0.0017504248 0.0016029556 0.0014611588 0.0013268491 0.0012021971 0.0010919905 0.0009857658 0.0009027063 0.0007962336 0.0007278883 0.0006521010 0.0005853089 0.0005252518 0.0004703683 0.0004221894 0.0003982587 0.0003196438 0.0002565167 0.0002056491 0.0001649010 0.0001321482 0.0001058153 0.0000848306 0.0000681104 0.0000545114 0.0000437120 0.0000350586 0.0000281164 0.0000225874 0.0000181306 0.0000145417 0.0000116772 0.0000093469 0.0000074992 0.0000060020 0.0000048063 0.0000038495 0.0000030733 0.0000024685 0.0000019710 0.0000015744 0.0000012620 0.0000010077 0.0000008040 0.0000006439 0.0000005118 0.0000004085 0.0000003251 0.0000002592 0.0000002059 0.0000001631 0.0000001296 0.0000001033 0.0000000821 0.0000000647 0.0000000511 0.0000000405 0.0000000321 0.0000000250 0.0000000197 0.0000000154 0.0000000122 0.0000000094 0.0000000074 0.0000000057 0.0000000044 0.0000000034 0.0000000026 0.0000000020 0.0000000015 0.0000000012 0.0000000009 0.0000000007 0.0000000005 0.0000000004 0.0000000003 0.0000000002 0.0000000001 0.0000000001 0.0000000001 0.0000000001 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 0.0000000000 1.0000000000
